#Table: J/PASP/110/863/m0v.dat.gz (cdsarc.u-strasbg.fr)
---------------------------------------------------------
 lambda|    nflam|  sdnflam|      fsv|       fg|       fd
 6925.0| 1.280791| 0.009167| 0.000000| 1.288274| 1.273308
 6930.0| 1.285798| 0.008573| 0.000000| 1.292808| 1.278789
 6935.0| 1.290952| 0.008189| 0.000000| 1.297634| 1.284269
 6940.0| 1.296305| 0.008023| 0.000000| 1.302859| 1.289750
 6945.0| 1.301911| 0.008167| 0.000000| 1.308590| 1.295231
 6950.0| 1.307823| 0.008707| 0.000000| 1.314935| 1.300712
 6955.0| 1.314065| 0.009643| 0.000000| 1.321938| 1.306192
 6960.0| 1.320534| 0.010847| 0.000000| 1.329394| 1.311673
 6965.0| 1.327096| 0.012161| 0.000000| 1.337038| 1.317154
 6970.0| 1.333618| 0.013452| 0.000000| 1.344602| 1.322634
 6975.0| 1.339967| 0.014507| 0.000000| 1.351819| 1.328115
 6980.0| 1.308499| 0.015340| 0.000000| 1.321028| 1.295970
 6985.0| 1.326144| 0.010723| 0.000000| 1.317396| 1.334892
 6990.0| 1.322674| 0.005074| 0.000000| 1.318565| 1.326783
 6995.0| 1.324558| 0.002354| 0.000000| 1.322693| 1.326424
 7000.0| 1.330818| 0.003513| 0.000000| 1.327942| 1.333693
 7005.0| 1.341768| 0.010773| 0.000000| 1.332961| 1.350575
 7010.0| 1.339047| 0.000846| 0.000000| 1.338365| 1.339729
 7015.0| 1.342281| 0.003638| 0.000000| 1.345261| 1.339302
 7020.0| 1.348049| 0.008232| 0.000000| 1.354755| 1.341343
 7025.0| 1.358091| 0.011307| 0.000000| 1.367322| 1.348859
 7030.0| 1.379662| 0.001525| 0.000000| 1.380908| 1.378417
 7035.0| 1.393231| 0.000732| 0.000000| 1.392826| 1.393637
 7040.0| 1.402684| 0.002773| 0.000000| 1.400390| 1.404979
 7045.0| 1.423097| 0.026326| 0.000000| 1.401605| 1.444589
 7050.0| 1.409756| 0.015334| 0.000000| 1.397245| 1.422268
 7055.0| 1.360929| 0.034105| 0.000000| 1.388774| 1.333084
 7060.0| 1.337237| 0.049504| 0.000000| 1.377657| 1.296818
 7065.0| 1.333374| 0.039078| 0.000000| 1.365277| 1.301470
 7070.0| 1.339233| 0.016492| 0.000000| 1.352699| 1.325767
 7075.0| 1.348495| 0.009313| 0.000000| 1.340903| 1.356087
 7080.0| 1.330436| 0.000732| 0.000000| 1.330871| 1.330000
 7085.0| 1.313322| 0.012102| 0.000000| 1.323205| 1.303439
 7090.0| 1.282628| 0.042072| 0.000000| 1.316980| 1.248276
 7095.0| 1.284203| 0.032681| 0.000000| 1.310890| 1.257515
 7100.0| 1.290334| 0.016279| 0.000000| 1.303630| 1.277037
 7105.0| 1.294238| 0.000000| 0.000000| 1.294190| 1.294286
 7110.0| 1.297650| 0.018247| 0.000000| 1.282747| 1.312552
 7115.0| 1.294561| 0.030361| 0.000000| 1.269773| 1.319348
 7120.0| 1.295187| 0.048308| 0.000000| 1.255741| 1.334633
 7125.0| 1.257532| 0.019694| 0.000000| 1.241457| 1.273608
 7130.0| 1.225103| 0.004858| 0.000000| 1.229069| 1.221137
 7135.0| 1.220644| 0.000000| 0.000000| 1.221058| 1.220230
 7140.0| 1.225922| 0.007373| 0.000000| 1.219903| 1.231940
 7145.0| 1.229640| 0.002960| 0.000000| 1.227244| 1.232036
 7150.0| 1.232965| 0.010271| 0.000000| 1.241343| 1.224588
 7155.0| 1.278688| 0.023346| 0.000000| 1.259621| 1.297754
 7160.0| 1.281423| 0.002429| 0.000000| 1.279499| 1.283347
 7165.0| 1.284692| 0.016755| 0.000000| 1.298378| 1.271006
 7170.0| 1.293239| 0.024927| 0.000000| 1.313586| 1.272892
 7175.0| 1.291499| 0.037884| 0.000000| 1.322430| 1.260567
 7180.0| 1.291925| 0.037104| 0.000000| 1.322219| 1.261631
 7185.0| 1.271796| 0.048873| 0.000000| 1.311702| 1.231889
 7190.0| 1.264006| 0.038436| 0.000000| 1.295386| 1.232625
 7195.0| 1.270983| 0.010105| 0.000000| 1.279218| 1.262749
 7200.0| 1.246503| 0.027726| 0.000000| 1.269145| 1.223862
 7205.0| 1.239746| 0.036514| 0.000000| 1.269559| 1.209933
 7210.0| 1.270335| 0.010158| 0.000000| 1.278625| 1.262044
 7215.0| 1.305020| 0.014782| 0.000000| 1.292954| 1.317085
 7220.0| 1.333985| 0.030405| 0.000000| 1.309156| 1.358814
 7225.0| 1.340935| 0.020381| 0.000000| 1.324294| 1.357576
 7230.0| 1.340169| 0.003538| 0.000000| 1.337244| 1.343094
 7235.0| 1.342465| 0.005965| 0.000000| 1.347333| 1.337598
 7240.0| 1.341949| 0.014612| 0.000000| 1.353890| 1.330007
 7245.0| 1.344101| 0.015387| 0.000000| 1.356673| 1.331530
 7250.0| 1.355867| 0.001691| 0.000000| 1.357160| 1.354573
 7255.0| 1.359092| 0.002316| 0.000000| 1.357259| 1.360924
 7260.0| 1.372127| 0.016218| 0.000000| 1.358879| 1.385375
 7265.0| 1.373360| 0.012005| 0.000000| 1.363557| 1.383162
 7270.0| 1.384647| 0.016273| 0.000000| 1.371359| 1.397936
 7275.0| 1.376415| 0.006832| 0.000000| 1.381979| 1.370851
 7280.0| 1.401133| 0.007385| 0.000000| 1.395113| 1.407153
 7285.0| 1.415659| 0.006792| 0.000000| 1.410097| 1.421221
 7290.0| 1.408250| 0.020319| 0.000000| 1.424839| 1.391661
 7295.0| 1.428329| 0.010478| 0.000000| 1.436886| 1.419772
 7300.0| 1.435434| 0.010236| 0.000000| 1.443787| 1.427082
 7305.0| 1.433232| 0.013170| 0.000000| 1.443989| 1.422475
 7310.0| 1.436185| 0.004143| 0.000000| 1.439545| 1.432824
 7315.0| 1.438631| 0.006385| 0.000000| 1.433405| 1.443858
 7320.0| 1.436758| 0.010096| 0.000000| 1.428520| 1.444995
 7325.0| 1.429131| 0.002466| 0.000000| 1.427152| 1.431110
 7330.0| 1.433702| 0.005980| 0.000000| 1.428798| 1.438606
 7335.0| 1.458331| 0.031914| 0.000000| 1.432267| 1.484395
 7340.0| 1.467772| 0.038469| 0.000000| 1.436367| 1.499178
 7345.0| 1.453125| 0.015845| 0.000000| 1.440188| 1.466062
 7350.0| 1.458305| 0.017578| 0.000000| 1.443946| 1.472665
 7355.0| 1.444027| 0.005039| 0.000000| 1.448139| 1.439914
 7360.0| 1.441828| 0.013999| 0.000000| 1.453266| 1.430391
 7365.0| 1.457689| 0.002238| 0.000000| 1.459575| 1.455804
 7370.0| 1.477779| 0.014038| 0.000000| 1.466311| 1.489246
 7375.0| 1.489238| 0.020534| 0.000000| 1.472474| 1.506003
 7380.0| 1.490194| 0.016080| 0.000000| 1.477058| 1.503330
 7385.0| 1.486054| 0.008156| 0.000000| 1.479392| 1.492715
 7390.0| 1.475852| 0.005213| 0.000000| 1.480120| 1.471585
 7395.0| 1.480727| 0.000000| 0.000000| 1.480216| 1.481239
 7400.0| 1.469889| 0.013184| 0.000000| 1.480654| 1.459123
 7405.0| 1.486613| 0.005481| 0.000000| 1.482154| 1.491073
 7410.0| 1.484215| 0.000598| 0.000000| 1.484408| 1.484021
 7415.0| 1.482924| 0.004821| 0.000000| 1.486857| 1.478990
 7420.0| 1.483837| 0.006215| 0.000000| 1.488937| 1.478736
 7425.0| 1.489520| 0.001036| 0.000000| 1.490273| 1.488766
 7430.0| 1.497546| 0.007728| 0.000000| 1.491232| 1.503860
 7435.0| 1.499142| 0.008286| 0.000000| 1.492366| 1.505919
 7440.0| 1.497851| 0.004475| 0.000000| 1.494226| 1.501476
 7445.0| 1.490423| 0.008134| 0.000000| 1.497061| 1.483784
 7450.0| 1.494781| 0.006301| 0.000000| 1.499898| 1.489664
 7455.0| 1.509509| 0.009845| 0.000000| 1.501460| 1.517558
 7460.0| 1.495309| 0.006357| 0.000000| 1.500469| 1.490148
 7465.0| 1.485444| 0.013116| 0.000000| 1.496157| 1.474732
 7470.0| 1.502118| 0.015105| 0.000000| 1.489791| 1.514444
 7475.0| 1.501740| 0.022772| 0.000000| 1.483147| 1.520334
 7480.0| 1.499192| 0.025950| 0.000000| 1.478002| 1.520382
 7485.0| 1.494975| 0.023605| 0.000000| 1.475705| 1.514245
 7490.0| 1.481651| 0.007051| 0.000000| 1.475892| 1.487410
 7495.0| 1.473722| 0.005003| 0.000000| 1.477776| 1.469669
 7500.0| 1.492585| 0.014709| 0.000000| 1.480567| 1.504603
 7505.0| 1.490936| 0.008890| 0.000000| 1.483683| 1.498189
 7510.0| 1.484162| 0.003967| 0.000000| 1.487381| 1.480943
 7515.0| 1.496882| 0.005829| 0.000000| 1.492124| 1.501639
 7520.0| 1.505369| 0.008583| 0.000000| 1.498376| 1.512362
 7525.0| 1.502817| 0.004056| 0.000000| 1.506126| 1.499509
 7530.0| 1.506101| 0.009010| 0.000000| 1.513463| 1.498738
 7535.0| 1.514894| 0.003829| 0.000000| 1.518005| 1.511784
 7540.0| 1.517196| 0.000598| 0.000000| 1.517364| 1.517029
 7545.0| 1.513953| 0.003735| 0.000000| 1.510898| 1.517007
 7550.0| 1.511901| 0.002674| 0.000000| 1.509740| 1.514061
 7555.0| 1.510481| 0.001891| 0.000000| 1.508860| 1.512101
 7560.0| 1.508757| 0.001691| 0.000000| 1.507372| 1.510141
 7565.0| 1.506758| 0.001582| 0.000000| 1.505335| 1.508181
 7570.0| 1.504514| 0.002238| 0.000000| 1.502806| 1.506221
 7575.0| 1.502052| 0.002674| 0.000000| 1.499842| 1.504261
 7580.0| 1.499401| 0.003588| 0.000000| 1.496501| 1.502301
 7585.0| 1.496591| 0.004554| 0.000000| 1.492841| 1.500341
 7590.0| 1.493650| 0.005767| 0.000000| 1.488919| 1.498381
 7595.0| 1.490607| 0.007126| 0.000000| 1.484793| 1.496421
 7600.0| 1.487490| 0.008541| 0.000000| 1.480520| 1.494461
 7605.0| 1.484328| 0.010025| 0.000000| 1.476156| 1.492501
 7610.0| 1.481148| 0.011503| 0.000000| 1.471756| 1.490541
 7615.0| 1.477976| 0.013006| 0.000000| 1.467372| 1.488580
 7620.0| 1.474838| 0.014427| 0.000000| 1.463057| 1.486620
 7625.0| 1.471761| 0.015800| 0.000000| 1.458863| 1.484660
 7630.0| 1.468771| 0.017062| 0.000000| 1.454843| 1.482700
 7635.0| 1.465895| 0.018188| 0.000000| 1.451050| 1.480740
 7640.0| 1.463158| 0.019137| 0.000000| 1.447536| 1.478780
 7645.0| 1.460588| 0.019879| 0.000000| 1.444355| 1.476820
 7650.0| 1.458209| 0.020394| 0.000000| 1.441558| 1.474860
 7655.0| 1.456042| 0.020638| 0.000000| 1.439185| 1.472900
 7660.0| 1.454077| 0.020664| 0.000000| 1.437214| 1.470940
 7665.0| 1.452296| 0.020438| 0.000000| 1.435612| 1.468980
 7670.0| 1.450682| 0.020014| 0.000000| 1.434345| 1.467019
 7675.0| 1.449218| 0.019397| 0.000000| 1.433376| 1.465059
 7680.0| 1.447886| 0.018635| 0.000000| 1.432673| 1.463099
 7685.0| 1.446669| 0.017720| 0.000000| 1.432199| 1.461139
 7690.0| 1.445551| 0.016680| 0.000000| 1.431923| 1.459179
 7695.0| 1.444513| 0.015549| 0.000000| 1.431807| 1.457219
 7700.0| 1.443539| 0.014340| 0.000000| 1.431818| 1.455259
 7705.0| 1.442616| 0.013088| 0.000000| 1.431932| 1.453299
 7710.0| 1.441752| 0.011764| 0.000000| 1.432166| 1.451339
 7715.0| 1.440962| 0.010289| 0.000000| 1.432545| 1.449379
 7720.0| 1.440259| 0.008748| 0.000000| 1.433098| 1.447419
 7725.0| 1.439655| 0.007101| 0.000000| 1.433851| 1.445459
 7730.0| 1.439165| 0.005315| 0.000000| 1.434831| 1.443498
 7735.0| 1.456520| 0.004271| 0.000000| 1.453037| 1.460004
 7740.0| 1.456784| 0.001691| 0.000000| 1.458180| 1.455388
 7745.0| 1.451025| 0.013532| 0.000000| 1.462078| 1.439972
 7750.0| 1.438855| 0.032143| 0.000000| 1.465098| 1.412611
 7755.0| 1.448557| 0.023786| 0.000000| 1.467980| 1.429133
 7760.0| 1.455200| 0.019915| 0.000000| 1.471464| 1.438937
 7765.0| 1.459559| 0.020094| 0.000000| 1.475957| 1.443161
 7770.0| 1.469971| 0.012937| 0.000000| 1.480530| 1.459412
 7775.0| 1.476382| 0.009226| 0.000000| 1.483923| 1.468842
 7780.0| 1.462807| 0.027024| 0.000000| 1.484872| 1.440742
 7785.0| 1.463313| 0.023514| 0.000000| 1.482507| 1.444120
 7790.0| 1.462840| 0.017980| 0.000000| 1.477522| 1.448158
 7795.0| 1.467186| 0.004671| 0.000000| 1.471006| 1.463366
 7800.0| 1.464445| 0.000598| 0.000000| 1.464042| 1.464848
 7805.0| 1.465785| 0.009917| 0.000000| 1.457707| 1.473864
 7810.0| 1.467051| 0.017198| 0.000000| 1.453024| 1.481078
 7815.0| 1.470495| 0.023876| 0.000000| 1.451008| 1.489981
 7820.0| 1.466111| 0.016454| 0.000000| 1.452671| 1.479550
 7825.0| 1.466389| 0.009624| 0.000000| 1.458534| 1.474243
 7830.0| 1.458304| 0.010814| 0.000000| 1.467144| 1.449464
 7835.0| 1.454580| 0.026918| 0.000000| 1.476555| 1.432605
 7840.0| 1.470965| 0.016967| 0.000000| 1.484821| 1.457108
 7845.0| 1.481132| 0.011409| 0.000000| 1.490460| 1.471805
 7850.0| 1.482045| 0.014439| 0.000000| 1.493835| 1.470255
 7855.0| 1.484416| 0.013922| 0.000000| 1.495773| 1.473059
 7860.0| 1.488639| 0.010358| 0.000000| 1.497102| 1.480175
 7865.0| 1.490450| 0.009735| 0.000000| 1.498401| 1.482498
 7870.0| 1.489733| 0.011673| 0.000000| 1.499269| 1.480197
 7875.0| 1.489395| 0.011840| 0.000000| 1.499058| 1.479732
 7880.0| 1.492473| 0.005642| 0.000000| 1.497120| 1.487825
 7885.0| 1.495266| 0.002740| 0.000000| 1.493062| 1.497470
 7890.0| 1.492410| 0.006010| 0.000000| 1.487508| 1.497312
 7895.0| 1.487577| 0.007635| 0.000000| 1.481336| 1.493819
 7900.0| 1.482534| 0.008707| 0.000000| 1.475427| 1.489641
 7905.0| 1.476766| 0.007705| 0.000000| 1.470466| 1.483065
 7910.0| 1.469877| 0.004312| 0.000000| 1.466364| 1.473390
 7915.0| 1.464782| 0.002392| 0.000000| 1.462837| 1.466727
 7920.0| 1.464377| 0.005859| 0.000000| 1.459605| 1.469150
 7925.0| 1.461912| 0.006686| 0.000000| 1.456432| 1.467393
 7930.0| 1.463884| 0.012992| 0.000000| 1.453277| 1.474491
 7935.0| 1.451871| 0.002072| 0.000000| 1.450148| 1.453595
 7940.0| 1.445265| 0.002238| 0.000000| 1.447052| 1.443477
 7945.0| 1.438313| 0.007151| 0.000000| 1.444165| 1.432461
 7950.0| 1.441199| 0.001337| 0.000000| 1.442336| 1.440062
 7955.0| 1.457607| 0.018393| 0.000000| 1.442580| 1.472633
 7960.0| 1.459965| 0.017198| 0.000000| 1.445915| 1.474016
 7965.0| 1.464938| 0.014782| 0.000000| 1.452870| 1.477007
 7970.0| 1.475549| 0.016540| 0.000000| 1.462030| 1.489067
 7975.0| 1.479705| 0.010060| 0.000000| 1.471495| 1.487916
 7980.0| 1.476714| 0.003330| 0.000000| 1.479361| 1.474068
 7985.0| 1.482990| 0.001337| 0.000000| 1.484240| 1.481739
 7990.0| 1.484471| 0.002805| 0.000000| 1.486784| 1.482158
 7995.0| 1.480144| 0.009808| 0.000000| 1.488158| 1.472130
 8000.0| 1.473160| 0.020031| 0.000000| 1.489528| 1.456791
 8005.0| 1.492931| 0.001582| 0.000000| 1.491683| 1.494178
 8010.0| 1.494675| 0.001036| 0.000000| 1.493918| 1.495432
 8015.0| 1.493409| 0.002156| 0.000000| 1.495151| 1.491667
 8020.0| 1.494368| 0.000000| 0.000000| 1.494301| 1.494436
 8025.0| 1.482811| 0.009772| 0.000000| 1.490793| 1.474830
 8030.0| 1.484206| 0.002316| 0.000000| 1.486064| 1.482348
 8035.0| 1.488074| 0.007373| 0.000000| 1.482059| 1.494090
 8040.0| 1.489196| 0.010375| 0.000000| 1.480721| 1.497671
 8045.0| 1.481340| 0.002392| 0.000000| 1.483261| 1.479419
 8050.0| 1.486822| 0.001465| 0.000000| 1.487967| 1.485677
 8055.0| 1.500122| 0.009456| 0.000000| 1.492393| 1.507850
 8060.0| 1.503858| 0.011945| 0.000000| 1.494095| 1.513620
 8065.0| 1.499470| 0.009899| 0.000000| 1.491392| 1.507547
 8070.0| 1.487323| 0.002072| 0.000000| 1.485655| 1.488991
 8075.0| 1.487823| 0.010798| 0.000000| 1.479018| 1.496628
 8080.0| 1.490298| 0.020438| 0.000000| 1.473615| 1.506981
 8085.0| 1.467324| 0.004747| 0.000000| 1.471181| 1.463467
 8090.0| 1.488084| 0.019897| 0.000000| 1.471843| 1.504324
 8095.0| 1.490364| 0.018413| 0.000000| 1.475331| 1.505396
 8100.0| 1.493520| 0.014879| 0.000000| 1.481373| 1.505666
 8105.0| 1.501240| 0.014240| 0.000000| 1.489616| 1.512864
 8110.0| 1.503990| 0.005642| 0.000000| 1.499379| 1.508600
 8115.0| 1.502874| 0.008583| 0.000000| 1.509903| 1.495845
 8120.0| 1.510777| 0.011825| 0.000000| 1.520427| 1.501127
 8125.0| 1.527286| 0.003435| 0.000000| 1.530114| 1.524457
 8130.0| 1.521359| 0.020174| 0.000000| 1.537832| 1.504887
 8135.0| 1.523252| 0.023422| 0.000000| 1.542375| 1.504130
 8140.0| 1.522835| 0.024129| 0.000000| 1.542534| 1.503136
 8145.0| 1.511988| 0.031326| 0.000000| 1.537570| 1.486405
 8150.0| 1.500892| 0.033950| 0.000000| 1.528606| 1.473177
 8155.0| 1.493333| 0.029266| 0.000000| 1.517231| 1.469436
 8160.0| 1.465010| 0.049023| 0.000000| 1.505035| 1.424985
 8165.0| 1.458900| 0.041639| 0.000000| 1.492898| 1.424901
 8170.0| 1.475669| 0.003876| 0.000000| 1.478873| 1.472464
 8175.0| 1.453028| 0.008890| 0.000000| 1.460304| 1.445751
 8180.0| 1.412999| 0.026381| 0.000000| 1.434535| 1.391464
 8185.0| 1.366565| 0.042123| 0.000000| 1.400961| 1.332169
 8190.0| 1.375810| 0.010572| 0.000000| 1.367178| 1.384441
 8195.0| 1.324299| 0.022701| 0.000000| 1.342834| 1.305764
 8200.0| 1.360131| 0.027626| 0.000000| 1.337579| 1.382683
 8205.0| 1.417698| 0.074031| 0.000000| 1.357252| 1.478144
 8210.0| 1.440470| 0.058795| 0.000000| 1.392467| 1.488473
 8215.0| 1.455099| 0.030709| 0.000000| 1.430027| 1.480171
 8220.0| 1.450289| 0.007888| 0.000000| 1.456740| 1.443838
 8225.0| 1.426309| 0.045351| 0.000000| 1.463338| 1.389280
 8230.0| 1.411213| 0.055187| 0.000000| 1.456270| 1.366156
 8235.0| 1.447785| 0.002238| 0.000000| 1.445916| 1.449654
 8240.0| 1.473549| 0.037846| 0.000000| 1.442651| 1.504447
 8245.0| 1.472296| 0.022575| 0.000000| 1.453857| 1.490734
 8250.0| 1.485449| 0.012882| 0.000000| 1.474923| 1.495975
 8255.0| 1.485628| 0.015456| 0.000000| 1.498242| 1.473013
 8260.0| 1.495080| 0.025867| 0.000000| 1.516206| 1.473953
 8265.0| 1.510145| 0.015946| 0.000000| 1.523160| 1.497131
 8270.0| 1.502633| 0.022803| 0.000000| 1.521260| 1.484006
 8275.0| 1.491732| 0.028024| 0.000000| 1.514615| 1.468850
 8280.0| 1.488107| 0.023552| 0.000000| 1.507333| 1.468882
 8285.0| 1.488716| 0.016883| 0.000000| 1.502511| 1.474920
 8290.0| 1.480968| 0.022336| 0.000000| 1.499199| 1.462736
 8295.0| 1.488205| 0.008850| 0.000000| 1.495434| 1.480976
 8300.0| 1.482713| 0.008023| 0.000000| 1.489252| 1.476173
 8305.0| 1.472880| 0.007934| 0.000000| 1.479354| 1.466406
 8310.0| 1.469894| 0.003383| 0.000000| 1.467089| 1.472698
 8315.0| 1.461393| 0.008457| 0.000000| 1.454472| 1.468314
 8320.0| 1.449007| 0.006713| 0.000000| 1.443514| 1.454500
 8325.0| 1.446681| 0.013034| 0.000000| 1.436039| 1.457324
 8330.0| 1.435314| 0.002607| 0.000000| 1.433115| 1.437514
 8335.0| 1.452987| 0.021278| 0.000000| 1.435621| 1.470353
 8340.0| 1.466750| 0.027326| 0.000000| 1.444436| 1.489063
 8345.0| 1.487040| 0.033686| 0.000000| 1.459529| 1.514550
 8350.0| 1.492069| 0.018178| 0.000000| 1.477231| 1.506906
 8355.0| 1.499787| 0.008372| 0.000000| 1.492964| 1.506610
 8360.0| 1.504347| 0.002674| 0.000000| 1.502148| 1.506546
 8365.0| 1.496876| 0.005890| 0.000000| 1.501660| 1.492091
 8370.0| 1.502962| 0.010714| 0.000000| 1.494200| 1.511723
 8375.0| 1.498286| 0.017588| 0.000000| 1.483922| 1.512649
 8380.0| 1.478910| 0.004821| 0.000000| 1.474980| 1.482840
 8385.0| 1.454752| 0.019369| 0.000000| 1.470566| 1.438938
 8390.0| 1.465214| 0.005920| 0.000000| 1.470023| 1.460405
 8395.0| 1.488016| 0.019951| 0.000000| 1.471728| 1.504304
 8400.0| 1.493759| 0.024129| 0.000000| 1.474063| 1.513455
 8405.0| 1.501260| 0.031114| 0.000000| 1.475855| 1.526665
 8410.0| 1.498716| 0.025708| 0.000000| 1.477722| 1.519710
 8415.0| 1.491893| 0.013663| 0.000000| 1.480735| 1.503051
 8420.0| 1.499275| 0.016312| 0.000000| 1.485961| 1.512589
 8425.0| 1.491881| 0.002466| 0.000000| 1.493855| 1.489907
 8430.0| 1.492233| 0.012487| 0.000000| 1.502418| 1.482049
 8435.0| 1.465687| 0.053096| 0.000000| 1.509037| 1.422337
 8440.0| 1.491400| 0.024137| 0.000000| 1.511101| 1.471698
 8445.0| 1.509341| 0.002868| 0.000000| 1.506925| 1.511756
 8450.0| 1.502659| 0.005039| 0.000000| 1.498538| 1.506780
 8455.0| 1.496588| 0.009418| 0.000000| 1.488900| 1.504277
 8460.0| 1.494316| 0.016356| 0.000000| 1.480966| 1.507666
 8465.0| 1.483464| 0.007979| 0.000000| 1.476930| 1.489998
 8470.0| 1.476020| 0.000598| 0.000000| 1.475924| 1.476116
 8475.0| 1.484387| 0.009917| 0.000000| 1.476315| 1.492458
 8480.0| 1.491910| 0.018902| 0.000000| 1.476469| 1.507351
 8485.0| 1.494662| 0.023928| 0.000000| 1.475125| 1.514199
 8490.0| 1.487803| 0.018731| 0.000000| 1.472501| 1.503104
 8495.0| 1.446362| 0.027960| 0.000000| 1.469190| 1.423534
 8500.0| 1.421425| 0.054324| 0.000000| 1.465780| 1.377070
 8505.0| 1.452653| 0.012109| 0.000000| 1.462537| 1.442770
 8510.0| 1.463970| 0.006818| 0.000000| 1.458409| 1.469530
 8515.0| 1.440274| 0.014390| 0.000000| 1.452022| 1.428526
 8520.0| 1.439132| 0.003538| 0.000000| 1.441998| 1.436266
 8525.0| 1.445780| 0.022368| 0.000000| 1.427519| 1.464041
 8530.0| 1.431117| 0.025881| 0.000000| 1.409988| 1.452246
 8535.0| 1.399233| 0.009652| 0.000000| 1.391367| 1.407099
 8540.0| 1.300652| 0.089364| 0.000000| 1.373619| 1.227686
 8545.0| 1.293149| 0.080591| 0.000000| 1.358951| 1.227348
 8550.0| 1.356649| 0.007457| 0.000000| 1.350560| 1.362738
 8555.0| 1.403472| 0.063178| 0.000000| 1.351889| 1.455055
 8560.0| 1.417890| 0.063082| 0.000000| 1.366384| 1.469397
 8565.0| 1.434887| 0.048099| 0.000000| 1.395616| 1.474159
 8570.0| 1.456458| 0.027903| 0.000000| 1.433675| 1.479241
 8575.0| 1.476889| 0.005003| 0.000000| 1.472779| 1.480998
 8580.0| 1.493095| 0.014758| 0.000000| 1.505148| 1.481041
 8585.0| 1.495238| 0.036120| 0.000000| 1.524725| 1.465750
 8590.0| 1.505468| 0.032935| 0.000000| 1.532351| 1.478585
 8595.0| 1.503121| 0.033644| 0.000000| 1.530591| 1.475651
 8600.0| 1.500681| 0.026129| 0.000000| 1.522011| 1.479350
 8605.0| 1.495227| 0.017229| 0.000000| 1.509293| 1.481161
 8610.0| 1.479761| 0.019378| 0.000000| 1.495579| 1.463944
 8615.0| 1.472344| 0.014427| 0.000000| 1.484130| 1.460559
 8620.0| 1.474142| 0.004968| 0.000000| 1.478203| 1.470081
 8625.0| 1.480941| 0.001337| 0.000000| 1.479818| 1.482064
 8630.0| 1.491489| 0.006686| 0.000000| 1.486032| 1.496946
 8635.0| 1.490829| 0.002238| 0.000000| 1.492661| 1.488998
 8640.0| 1.493114| 0.002990| 0.000000| 1.495522| 1.490706
 8645.0| 1.489638| 0.001794| 0.000000| 1.491127| 1.488149
 8650.0| 1.476420| 0.002868| 0.000000| 1.478771| 1.474069
 8655.0| 1.444707| 0.016819| 0.000000| 1.458444| 1.430970
 8660.0| 1.367352| 0.076895| 0.000000| 1.430135| 1.304568
 8665.0| 1.330732| 0.078918| 0.000000| 1.395168| 1.266296
 8670.0| 1.384980| 0.030370| 0.000000| 1.360187| 1.409774
 8675.0| 1.378996| 0.056125| 0.000000| 1.333169| 1.424823
 8680.0| 1.382912| 0.074490| 0.000000| 1.322091| 1.443733
 8685.0| 1.375175| 0.052653| 0.000000| 1.332186| 1.418163
 8690.0| 1.371835| 0.017301| 0.000000| 1.357712| 1.385957
 8695.0| 1.411683| 0.026330| 0.000000| 1.390182| 1.433183
 8700.0| 1.440911| 0.024247| 0.000000| 1.421108| 1.460713
 8705.0| 1.463556| 0.024151| 0.000000| 1.443833| 1.483279
 8710.0| 1.466423| 0.009089| 0.000000| 1.459012| 1.473835
 8715.0| 1.470342| 0.001465| 0.000000| 1.469129| 1.471556
 8720.0| 1.477176| 0.000598| 0.000000| 1.476668| 1.477685
 8725.0| 1.483168| 0.000598| 0.000000| 1.483483| 1.482852
 8730.0| 1.481658| 0.008850| 0.000000| 1.488906| 1.474410
 8735.0| 1.468676| 0.028120| 0.000000| 1.491637| 1.445716
 8740.0| 1.477368| 0.015935| 0.000000| 1.490379| 1.464357
 8745.0| 1.481400| 0.003538| 0.000000| 1.484310| 1.478489
 8750.0| 1.472685| 0.002238| 0.000000| 1.474524| 1.470846
 8755.0| 1.461550| 0.001337| 0.000000| 1.462592| 1.460507
 8760.0| 1.452806| 0.003330| 0.000000| 1.450085| 1.455527
 8765.0| 1.446357| 0.009493| 0.000000| 1.438587| 1.454127
 8770.0| 1.435954| 0.007635| 0.000000| 1.429728| 1.442181
 8775.0| 1.431546| 0.007820| 0.000000| 1.425153| 1.437939
 8780.0| 1.434430| 0.009717| 0.000000| 1.426503| 1.442358
 8785.0| 1.438983| 0.005736| 0.000000| 1.434276| 1.443689
 8790.0| 1.451360| 0.008541| 0.000000| 1.444381| 1.458339
 8795.0| 1.447883| 0.004515| 0.000000| 1.451579| 1.444186
 8800.0| 1.436032| 0.017891| 0.000000| 1.450635| 1.421430
 8805.0| 1.401886| 0.044704| 0.000000| 1.438388| 1.365383
 8810.0| 1.400137| 0.024336| 0.000000| 1.420001| 1.380273
 8815.0| 1.428878| 0.032049| 0.000000| 1.402714| 1.455043
 8820.0| 1.421742| 0.034260| 0.000000| 1.393767| 1.449718
 8825.0| 1.392091| 0.007469| 0.000000| 1.398208| 1.385974
 8830.0| 1.419066| 0.008265| 0.000000| 1.412319| 1.425812
 8835.0| 1.433018| 0.003487| 0.000000| 1.430190| 1.435846
 8840.0| 1.432124| 0.016872| 0.000000| 1.445910| 1.418338
 8845.0| 1.444976| 0.012005| 0.000000| 1.454796| 1.435157
 8850.0| 1.447257| 0.012035| 0.000000| 1.457080| 1.437434
